Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Published Screenshots,Screenshot Address,Funding,ID,Location
149, 7TH ST / PLEASANT VALLEY RD,TURNED_ON,,Advidia,LOC16-001740,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2750, 7TH ST,,500, PLEASANT VALLEY RD,,5161138,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/149.jpg,None Identified,582a419f5e304c982be5c4c4,POINT (-97.709496 30.260126)
737, GRACY FARMS LN / MOPAC EXPY SVRD,TURNED_ON,09/06/2019,Advidia,LOC16-001700,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2701, GRACY FARMS LN,,11985, MOPAC EXPY SVRD,,5160189,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/737.jpg,None Identified,5d7287d0d8e7dd00109b169d,POINT (-97.714279 30.407375)
738,12500 BLK N LAMAR BLVD (WALMART),TURNED_ON,09/06/2019,Advidia,LOC16-002650,WALMART,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,12500, LAMAR BLVD,,,,,,04/19/2023 05:36:00 PM,,https://cctv.austinmobility.io/image/738.jpg,None Identified,5d72ba2e92dcd10013405380,POINT (-97.677851 30.411049)
739,12500 BLK N LAMAR BLVD (Connally High School),TURNED_ON,09/06/2019,Advidia,LOC16-005225,Connally High School,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,12500, LAMAR BLVD,,,,,,04/19/2023 05:16:00 PM,,https://cctv.austinmobility.io/image/739.jpg,None Identified,5d72d0ec1a0a7700106412c1,POINT (-97.675247 30.418306)
740, SLAUGHTER LN / WOLFTRAP DR,TURNED_ON,09/09/2019,Wisenet,LOC16-002655,,SOUTH,8,AUSTIN FULL PURPOSE,ROADWAY,,,3500, SLAUGHTER LN,,10001, WOLFTRAP DR,,5145784,08/27/2024 09:39:00 PM,,https://cctv.austinmobility.io/image/740.jpg,None Identified,5d76834ebf0ba90012841e2c,POINT (-97.855034 30.186686)
535,US 183 HWY / 812 RD,TURNED_ON,10/12/2017,Wisenet,LOC16-007255,,,,AUSTIN 2 MILE ETJ,ROADWAY,,,6500,US 183 HWY,,8600,FM 812 RD,,5163226,10/12/2023 05:14:00 PM,,https://cctv.austinmobility.io/image/535.jpg,None Identified,59df9d811ef7804d618d0f49,POINT (-97.693171 30.164182)
150, CESAR CHAVEZ ST / PLEASANT VALLEY RD,TURNED_ON,,Wisenet,LOC16-001795,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2700, CESAR CHAVEZ ST,,100, PLEASANT VALLEY RD,,5160822,01/20/2023 09:36:00 PM,,https://cctv.austinmobility.io/image/150.jpg,None Identified,582a419f5e304c982be5c4c2,POINT (-97.712784 30.252989)
741, SLAUGHTER LN / CURLEW DR,TURNED_ON,09/09/2019,Advidia,LOC16-002610,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2600, SLAUGHTER LN,,9911, CURLEW DR,,5147719,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/741.jpg,None Identified,5d76b8f2e2ccc300104fae75,POINT (-97.833992 30.176577)
742, SLAUGHTER LN / UNITED KINGDOM DR,TURNED_ON,09/09/2019,Advidia,LOC16-001320,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,1000, SLAUGHTER LN,,9001, UNITED KINGDOM DR,,5149696,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/742.jpg,None Identified,5d76d8e49574e20012bb1958,POINT (-97.809326 30.173962)
151, 7TH ST / SPRINGDALE RD,TURNED_ON,,Wisenet,LOC16-001800,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500, 7TH ST,,700, SPRINGDALE RD,,5161943,06/27/2023 07:57:00 PM,,https://cctv.austinmobility.io/image/151.jpg,None Identified,582a419f5e304c982be5c4c0,POINT (-97.701675 30.256037)
743, SLAUGHTER LN / RIDDLE RD,TURNED_ON,09/10/2019,Wisenet,LOC16-003680,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2101, SLAUGHTER LN,,2101, RIDDLE RD,,5148311,04/15/2023 07:54:00 PM,,https://cctv.austinmobility.io/image/743.jpg,None Identified,5d77de6b5b9d440012581f9f,POINT (-97.827148 30.173983)
153, OLTORF ST / 35 SVRD,TURNED_ON,06/08/2021,Advidia,LOC16-001875,,NORTHEAST,"3, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1400, OLTORF ST,,2200,IH 35 SVRD,,5157291,08/12/2024 09:55:00 PM,,https://cctv.austinmobility.io/image/153.jpg,None Identified,582a419f5e304c982be5c4bc,POINT (-97.741653 30.233851)
744,4101 BLK W WILLIAM CANNON DR (COSTCO),TURNED_ON,09/10/2019,Advidia,LOC16-003020,COSTCO,SOUTH,8,AUSTIN FULL PURPOSE,ROADWAY,,,4101, WILLIAM CANNON DR,,,,,,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/744.jpg,None Identified,5d77e966a6645d0010efa972,POINT (-97.839043 30.22241)
154, RIVERSIDE DR / 35 SVRD,TURNED_ON,09/17/2019,Advidia,LOC16-001885,,NORTHEAST,"3, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1300, RIVERSIDE DR,,1101,IH 35 SVRD,,5158305,03/21/2025 05:31:00 PM,,https://cctv.austinmobility.io/image/154.jpg,None Identified,582a419f5e304c982be5c4ba,POINT (-97.734886 30.247843)
745,701 BLK E WILLIAM CANNON DR (CENTURY SOUTH),TURNED_ON,09/10/2019,Advidia,LOC16-001950,CENTURY SOUTH,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,701, WILLIAM CANNON DR,,,,,,10/13/2023 10:02:00 PM,,https://cctv.austinmobility.io/image/745.jpg,None Identified,5d781c47da105f00105dac10,POINT (-97.773041 30.191372)
155, PLEASANT VALLEY RD / RIVERSIDE DR,TURNED_ON,,Advidia,LOC16-001920,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1950, PLEASANT VALLEY RD,,2512, RIVERSIDE DR,,5159771,01/22/2024 03:01:00 PM,,https://cctv.austinmobility.io/image/155.jpg,None Identified,582a419f5e304c982be5c4b8,POINT (-97.722809 30.234114)
746,2000 BLK W SLAUGHTER LN (HEB),TURNED_ON,09/11/2019,Advidia,LOC16-003600,HEB,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2000, SLAUGHTER LN,,,,,,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/746.jpg,None Identified,5d791ee758fb620010228694,POINT (-97.825523 30.173765)
156, 1ST ST / ST ELMO RD,TURNED_ON,,Advidia,LOC16-001970,,SOUTH,3,AUSTIN FULL PURPOSE,ROADWAY,,,4400, 1ST ST,,601, ST ELMO RD,,5153096,10/29/2024 08:53:00 PM,,https://cctv.austinmobility.io/image/156.jpg,None Identified,582a419f5e304c982be5c4b6,POINT (-97.772881 30.221043)
747,IH 35 SVRD / 11TH ST,REMOVED,,Spectra Enhanced,LOC16-001620,,CENTRAL,"1, 9",AUSTIN FULL PURPOSE,ROADWAY,,,1100,IH 35 SVRD,,700, 11TH ST,,5158444,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/747.jpg,None Identified,5d7968ebdddec600125debd9,POINT (-97.733292 30.270559)
157, WILLIAM CANNON DR / 1ST ST,TURNED_ON,,Advidia,LOC16-001980,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,700, WILLIAM CANNON DR,,6519, 1ST ST,,5151543,10/29/2024 08:53:00 PM,,https://cctv.austinmobility.io/image/157.jpg,None Identified,582a419f5e304c982be5c4b4,POINT (-97.787819 30.197098)
748,600 BLK E 15TH ST (East of Red River St),VOID,,,LOC16-004955,East of Red River St,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600, 15TH ST,,,,,,11/30/2023 05:37:00 PM,,https://cctv.austinmobility.io/image/748.jpg,None Identified,5d796a032d7159001659b69a,POINT (-97.733902 30.275349)
749, EXPOSITION BLVD / WINDSOR RD,DESIRED,,,LOC16-003705,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2351, EXPOSITION BLVD,,3105, WINDSOR RD,,5153387,11/30/2023 09:47:00 PM,,https://cctv.austinmobility.io/image/749.jpg,None Identified,5d796a94092e7f00106c65bb,POINT (-97.768257 30.2967)
158, CONGRESS AVE / EBERHART LN,TURNED_ON,,Advidia,LOC16-002010,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,6400, CONGRESS AVE,,101, EBERHART LN,,5152698,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/158.jpg,None Identified,582a419f5e304c982be5c4b2,POINT (-97.777123 30.197027)
750, GUADALUPE ST / 41ST ST,DESIRED,,,LOC16-000240,,NORTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,4100, GUADALUPE ST,,501, 41ST ST,,5157886,11/30/2023 09:47:00 PM,,https://cctv.austinmobility.io/image/750.jpg,None Identified,5d796bf53424de00107fb95e,POINT (-97.735794 30.306391)
159, WILLIAM CANNON DR / 35 SVRD,TURNED_ON,10/08/2021,Advidia,LOC16-002025,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,900, WILLIAM CANNON DR,,6425,IH 35 SVRD,,5153510,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/159.jpg,None Identified,582a419f5e304c982be5c4b0,POINT (-97.770111 30.190245)
160, WILLIAM CANNON DR / BLUFF SPRINGS RD,TURNED_ON,,Wisenet,LOC16-002030,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,1616, WILLIAM CANNON DR,,6601, BLUFF SPRINGS RD,,5153808,10/29/2024 08:53:00 PM,,https://cctv.austinmobility.io/image/160.jpg,None Identified,582a419f5e304c982be5c4ae,POINT (-97.767891 30.189196)
751,IH 35 SVRD / KOENIG LN SVRD,DESIRED,,,LOC16-002910,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5996,IH 35 SVRD,,921, KOENIG LN SVRD,,5161165,11/30/2023 09:47:00 PM,,https://cctv.austinmobility.io/image/751.jpg,None Identified,5d796ef3f4e64d00151cbef1,POINT (-97.707489 30.321421)
752,US 290 HWY SVRD / BERKMAN DR,DESIRED,,,LOC16-003255,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6824,US 290 HWY SVRD,,6922, BERKMAN DR,,5163176,11/30/2023 09:47:00 PM,,https://cctv.austinmobility.io/image/752.jpg,None Identified,5d796f492062500011e1919c,POINT (-97.689026 30.321919)
163, BRODIE LN / WILLIAM CANNON DR,TURNED_ON,,Advidia,LOC16-002055,,SOUTH,"5, 8",AUSTIN FULL PURPOSE,ROADWAY,,,6912, BRODIE LN,,3501, WILLIAM CANNON DR,,5147962,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/163.jpg,None Identified,582a419e5e304c982be5c4a8,POINT (-97.830383 30.213778)
753,US 290 HWY SVRD / ANDERSON LN SVRD (Northeast intersection of 290 / 183 ),DESIRED,,,LOC17-007355,Northeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7630,US 290 HWY SVRD,,2500, ANDERSON LN SVRD,,5164838,11/30/2023 09:09:00 PM,,https://cctv.austinmobility.io/image/753.jpg,None Identified,5d7970af01707200100f5ab4,POINT (-97.67352 30.326279)
165, CAPITAL OF TEXAS HWY / WEST GATE BLVD,TURNED_ON,,Advidia,LOC16-002080,,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,3800, CAPITAL OF TEXAS HWY,,3901, WEST GATE BLVD,,5150283,02/07/2025 06:54:00 PM,,https://cctv.austinmobility.io/image/165.jpg,None Identified,582a419e5e304c982be5c4a4,POINT (-97.801109 30.242195)
754,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southeast intersection of 290 / 183 ),DESIRED,,,LOC17-007345,Southeast intersection of 290 / 183 ,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7631,US 290 HWY SVRD,,7627, ED BLUESTEIN BLVD SVRD,,5164970,11/30/2023 09:09:00 PM,,https://cctv.austinmobility.io/image/754.jpg,None Identified,5d7970db7596350010eb9aa4,POINT (-97.672077 30.325205)
166, STASSNEY LN / 35 SVRD,TURNED_ON,05/15/2017,Wisenet,LOC16-002090,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,1501, STASSNEY LN,,5301,IH 35 SVRD,,5154346,12/27/2024 07:53:00 PM,,https://cctv.austinmobility.io/image/166.jpg,None Identified,582a419e5e304c982be5c4a2,POINT (-97.763657 30.198195)
755, RIVERSIDE DR / CROSSING PL,TURNED_ON,09/12/2019,Wisenet,LOC16-003065,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4548, RIVERSIDE DR,,1704, CROSSING PL,,5160379,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/755.jpg,None Identified,5d7a76f3201ff600113c2fde,POINT (-97.717461 30.231636)
167, LAKE AUSTIN BLVD / ATLANTA ST,TURNED_ON,,Wisenet,LOC16-002110,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2201, LAKE AUSTIN BLVD,,410, ATLANTA ST,,5153187,07/13/2023 03:18:00 PM,,https://cctv.austinmobility.io/image/167.jpg,None Identified,582a419e5e304c982be5c4a0,POINT (-97.770485 30.277218)
756, BURNET RD / ASHDALE DR,TURNED_ON,09/13/2019,Advidia,LOC16-005365,,NORTHWEST,"4, 7",AUSTIN FULL PURPOSE,ROADWAY,,,8004, BURNET RD,,2401, ASHDALE DR,,5158531,05/04/2023 10:13:00 PM,,https://cctv.austinmobility.io/image/756.jpg,None Identified,5d7c198ccefd060010355f21,POINT (-97.730172 30.358596)
390, ANDERSON MILL RD / POND SPRINGS RD,TURNED_ON,03/02/2018,Advidia,LOC16-003175,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,9320, ANDERSON MILL RD,,13400, POND SPRINGS RD,,5151165,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/390.jpg,1/4 Cent,591a10a120eacf2d16669bbc,POINT (-97.785309 30.450384)
168, BRODIE LN / SLAUGHTER LN,TURNED_ON,,Wisenet,LOC16-002120,,SOUTH,"5, 8",AUSTIN FULL PURPOSE,ROADWAY,,,10000, BRODIE LN,,3500, SLAUGHTER LN,,5146294,09/21/2023 06:27:00 PM,,https://cctv.austinmobility.io/image/168.jpg,None Identified,582a419e5e304c982be5c49e,POINT (-97.849793 30.18355)
169,FM 2222 RD / NORTHLAND DR,TURNED_ON,,Wisenet,LOC16-002155,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3500,FM 2222 RD,,3453, NORTHLAND DR,,5154483,06/21/2023 05:25:00 PM,,https://cctv.austinmobility.io/image/169.jpg,None Identified,582a419e5e304c982be5c49c,POINT (-97.758942 30.338467)
391, 45TH ST / BULL CREEK RD,TURNED_ON,06/18/2018,Wisenet,LOC16-002840,,NORTHWEST,"10, 7",AUSTIN FULL PURPOSE,ROADWAY,,,2800, 45TH ST,,4400, BULL CREEK RD,,5155231,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/391.jpg,1/4 Cent,591a10a120eacf2d16669bbe,POINT (-97.753479 30.320568)
170, MOPAC EXPY SVRD / NORTHLAND DR (West),TURNED_ON,03/23/2018,Wisenet,LOC16-002165,West,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5700, MOPAC EXPY SVRD,,3300, NORTHLAND DR,,5154860,08/29/2024 03:19:00 PM,,https://cctv.austinmobility.io/image/170.jpg,None Identified,582a419e5e304c982be5c49a,POINT (-97.755959 30.336784)
392, MOPAC EXPY / 45TH ST,VOID,03/07/2018,Wisenet,LOC16-002845,,NORTHWEST,"10, 7",AUSTIN FULL PURPOSE,ROADWAY,,,4313, MOPAC EXPY,,2904, 45TH ST,,5155059,12/11/2023 05:26:00 PM,,https://cctv.austinmobility.io/image/392.jpg,1/4 Cent,591a10a120eacf2d16669bc0,POINT (-97.754822 30.321236)
172, METRIC BLVD / PARMER LN,TURNED_ON,,Advidia,LOC16-002230,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,12420, METRIC BLVD,,1601, PARMER LN,,5162712,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/172.jpg,None Identified,582a419e5e304c982be5c496,POINT (-97.690582 30.413233)
393, 45TH ST / W 45TH TO MOPAC SB RAMP,TURNED_ON,03/07/2018,Wisenet,LOC16-004355,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,2916, 45TH ST,,, W 45TH TO MOPAC SB RAMP,,5154866,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/393.jpg,1/4 Cent,591a10a120eacf2d16669bc2,POINT (-97.756348 30.321396)
173, BRAKER LN / METRIC BLVD,TURNED_ON,,Advidia,LOC16-002235,,NORTHWEST,"4, 7",AUSTIN FULL PURPOSE,ROADWAY,,,1910, BRAKER LN,,11301, METRIC BLVD,,5160898,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/173.jpg,None Identified,582a419e5e304c982be5c494,POINT (-97.708283 30.392342)
174, BRAKER LN / BURNET RD,TURNED_ON,,Advidia,LOC16-002265,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2512, BRAKER LN,,10700, BURNET RD,,5159410,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/174.jpg,None Identified,582a419e5e304c982be5c492,POINT (-97.721809 30.391165)
394, 45TH ST / RED RIVER ST,TURNED_ON,02/28/2018,Wisenet,LOC16-000340,,NORTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,800, 45TH ST,,4500, RED RIVER ST,,5159912,02/08/2024 06:23:00 PM,,https://cctv.austinmobility.io/image/394.jpg,1/4 Cent,591a10a120eacf2d16669bc4,POINT (-97.719612 30.304853)
176, BRAKER LN / 35 SVRD,VOID,,,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/176.jpg,None Identified,582a419e5e304c982be5c48e,POINT (-97.675583 30.376949)
177, BRAKER LN / 35 SVRD,TURNED_ON,12/10/2021,Wisenet,LOC16-002290,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,800, BRAKER LN,,11300,IH 35 SVRD,,5164497,12/15/2023 06:12:00 PM,,https://cctv.austinmobility.io/image/177.jpg,None Identified,582a419e5e304c982be5c48c,POINT (-97.675583 30.376949)
395, 45TH ST / DUVAL ST,TURNED_ON,02/13/2018,Wisenet,LOC16-000295,,NORTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, 45TH ST,,4500, DUVAL ST,,5159359,07/07/2023 02:53:00 PM,,https://cctv.austinmobility.io/image/395.jpg,1/4 Cent,591a10a120eacf2d16669bc6,POINT (-97.724587 30.306995)
536,11406 BLK MC ANGUS RD (South of Elroy Rd),TURNED_ON,10/13/2017,Advidia,LOC16-007035,South of Elroy Rd,,,AUSTIN 2 MILE ETJ,ROADWAY,,,11406, MC ANGUS RD,,,,,,04/14/2023 06:24:00 PM,,https://cctv.austinmobility.io/image/536.jpg,None Identified,59e4b638b2f6054a620760de,POINT (-97.649247 30.144061)
179, LAMAR BLVD / RUNDBERG LN,TURNED_ON,,Advidia,LOC16-002330,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,9200, LAMAR BLVD,,411, RUNDBERG LN,,5162155,10/31/2023 03:01:00 PM,,https://cctv.austinmobility.io/image/179.jpg,None Identified,582a419e5e304c982be5c488,POINT (-97.697022 30.36314)
181,US 183 HWY / BURLESON RD,TURNED_ON,,Wisenet,LOC16-002435,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,4500,US 183 HWY,,8300, BURLESON RD,,5163798,07/10/2024 02:34:00 PM,,https://cctv.austinmobility.io/image/181.jpg,None Identified,582a419e5e304c982be5c484,POINT (-97.68763 30.18288)
757, GUADALUPE ST / 27TH ST,TURNED_ON,09/16/2019,Wisenet,LOC16-000210,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2700, GUADALUPE ST,,401, 27TH ST,,5157142,10/24/2023 07:16:00 PM,,https://cctv.austinmobility.io/image/757.jpg,None Identified,5d7fcff9f5c8c40010f9d542,POINT (-97.74115 30.291985)
182, BASTROP HWY / VARGAS RD,REMOVED,,Sarix,LOC16-002440,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,247, BASTROP HWY,,301, VARGAS RD,,5163534,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/182.jpg,None Identified,582a419e5e304c982be5c482,POINT (-97.688217 30.239801)
758, LAMAR BLVD / MENCHACA RD (Barton Skwy),TURNED_ON,09/17/2019,Advidia,LOC16-000620,Barton Skwy,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2801, MENCHACA RD,,5152101,08/26/2024 12:21:00 PM,,https://cctv.austinmobility.io/image/758.jpg,None Identified,5d812a881a123a001034e087,POINT (-97.781395 30.244257)
183, BURLESON RD / SMITH SCHOOL RD,TURNED_ON,,Wisenet,LOC16-002445,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,6714, BURLESON RD,,4001, SMITH SCHOOL RD,,5161340,02/07/2025 07:11:00 PM,,https://cctv.austinmobility.io/image/183.jpg,None Identified,582a419e5e304c982be5c480,POINT (-97.709137 30.201206)
759, LAMAR BLVD / BARTON SKWY (Menchaca Rd),TURNED_ON,09/17/2019,Wisenet,LOC16-000630,Menchaca Rd,SOUTH,5,AUSTIN FULL PURPOSE,ROADWAY,,,2800, LAMAR BLVD,,2201, BARTON SKWY,,5151991,09/15/2023 11:24:00 PM,,https://cctv.austinmobility.io/image/759.jpg,None Identified,5d812ac3e909f200103b6fe2,POINT (-97.782364 30.243652)
184, BASTROP HWY / THOMPSON LN,REMOVED,,Sarix,LOC16-002450,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,500, BASTROP HWY,,401, THOMPSON LN,,5163780,10/10/2022 05:11:00 PM,,https://cctv.austinmobility.io/image/184.jpg,None Identified,582a419e5e304c982be5c47e,POINT (-97.686272 30.23653)
760,IH 35 SVRD / ANDERSON LN SVRD,TURNED_ON,10/06/2017,Advidia,LOC16-003075,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7635,IH 35 SVRD,,714, ANDERSON LN SVRD,,5161926,08/05/2024 06:21:00 PM,,https://cctv.austinmobility.io/image/760.jpg,None Identified,5d813cacd9602500133531b7,POINT (-97.699554 30.338856)
186, BEN WHITE BLVD SVRD / WOODWARD ST,TURNED_ON,,Advidia,LOC16-002465,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,2019, BEN WHITE BLVD SVRD,,2070, WOODWARD ST,,5157007,05/28/2024 02:43:00 PM,,https://cctv.austinmobility.io/image/186.jpg,None Identified,582a419e5e304c982be5c47a,POINT (-97.744072 30.215725)
187,IH 35 SVRD / BEN WHITE BLVD SVRD,TURNED_ON,,Advidia,LOC16-002475,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,4015,IH 35 SVRD,,1300, BEN WHITE BLVD SVRD,,5155881,10/29/2024 08:53:00 PM,,https://cctv.austinmobility.io/image/187.jpg,None Identified,582a419e5e304c982be5c478,POINT (-97.751259 30.215517)
537,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER ADVIDIA),TURNED_ON,10/13/2017,Advidia,LOC17-011365,COTA TOWER ADVIDIA,SOUTHEAST,2,AUSTIN FULL PURPOSE,BUILDING,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,,,,10/29/2024 08:55:00 PM,,https://cctv.austinmobility.io/image/537.jpg,None Identified,59e4f0d85606af4a61cad964,POINT (-97.637593 30.134247)
189, MONTOPOLIS DR / BEN WHITE BLVD SVRD,REMOVED,,Spectra Enhanced,LOC16-002495,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,3100, MONTOPOLIS DR,,5700, BEN WHITE BLVD SVRD,,5160970,11/02/2022 01:16:00 AM,,https://cctv.austinmobility.io/image/189.jpg,None Identified,582a419e5e304c982be5c474,POINT (-97.71254 30.211979)
538,SH 71 SVRD / PRESIDENTIAL BLVD (CARDINAL LOOP),TURNED_ON,10/18/2017,Wisenet,LOC16-006885,CARDINAL LOOP,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,2432,SH 71 SVRD,,2501, PRESIDENTIAL BLVD,,5165986,02/19/2024 09:51:00 PM,,https://cctv.austinmobility.io/image/538.jpg,None Identified,59e792ba1bf94f4e86c81349,POINT (-97.65884 30.21267)
191, LAMAR BLVD / PARMER LN,TURNED_ON,,Advidia,LOC16-002540,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,12400, LAMAR BLVD,,1001, PARMER LN,,5164152,09/23/2023 09:27:00 PM,,https://cctv.austinmobility.io/image/191.jpg,None Identified,582a419e5e304c982be5c470,POINT (-97.678223 30.407852)
193, TECH RIDGE BLVD / 35 SVRD (YAGER LN),TURNED_ON,09/13/2017,Wisenet,LOC16-002590,YAGER LN,NORTHEAST,"7, 1",AUSTIN FULL PURPOSE,ROADWAY,,,12100, TECH RIDGE BLVD,,12200,IH 35 SVRD,,5164691,02/19/2025 12:03:00 AM,,https://cctv.austinmobility.io/image/193.jpg,None Identified,582a419e5e304c982be5c46c,POINT (-97.673042 30.39916)
539, CESAR CHAVEZ ST / SANDRA MURAIDA WAY,TURNED_ON,11/03/2017,Wisenet,LOC16-001125,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,914, CESAR CHAVEZ ST,,100, SANDRA MURAIDA WAY,,5155155,12/22/2023 06:26:00 PM,,https://cctv.austinmobility.io/image/539.jpg,None Identified,59fcc48ca1eed2530d2bc589,POINT (-97.755539 30.266434)
396, 45TH ST / SPEEDWAY ,TURNED_ON,,Wisenet,LOC16-000300,,NORTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 45TH ST,,4400, SPEEDWAY ,,5158939,12/05/2023 07:06:00 PM,,https://cctv.austinmobility.io/image/396.jpg,1/4 Cent,591a10a120eacf2d16669bc8,POINT (-97.728394 30.308632)
194, BURLESON RD / MONTOPOLIS DR,TURNED_ON,09/01/2017,Wisenet,LOC16-002615,,SOUTH,2,AUSTIN FULL PURPOSE,ROADWAY,,,6300, BURLESON RD,,3605, MONTOPOLIS DR,,5160558,09/06/2024 05:11:00 PM,,https://cctv.austinmobility.io/image/194.jpg,None Identified,582a419e5e304c982be5c46a,POINT (-97.716591 30.205563)
195, PARMER LN / 35 SVRD,TURNED_ON,03/13/2020,Advidia,LOC16-002635,,NORTHEAST,"7, 1",AUSTIN FULL PURPOSE,ROADWAY,,,900, PARMER LN,,12600,IH 35 SVRD,,5164455,10/25/2024 05:06:00 PM,,https://cctv.austinmobility.io/image/195.jpg,None Identified,582a419e5e304c982be5c468,POINT (-97.675232 30.40803)
